ReservationDetailID,ReservationID,RoomTypeID,Record_Rate,OrderQty
100005797,100005797,2,374,3
100005798,100005798,2,457,1
100005799,100005799,2,491,3
100005800,100005800,1,377,4
100005801,100005801,3,327,4
100005802,100005802,5,390,4
100005803,100005803,1,442,2
100005804,100005804,2,422,2
100005805,100005805,4,502,1
100005806,100005806,4,115,3
100005807,100005807,5,191,4
100005808,100005808,1,107,1
100005809,100005809,4,473,2
100005810,100005810,4,268,3
100005811,100005811,5,433,3
100005812,100005812,5,200,3
100005813,100005813,3,519,3
100005814,100005814,3,366,2
100005815,100005815,2,405,2
100005816,100005816,4,469,3
100005817,100005817,4,124,3
100005818,100005818,2,406,3
100005819,100005819,2,176,2
100005820,100005820,1,505,4
100005821,100005821,3,231,4
100005822,100005822,1,385,4
100005823,100005823,1,185,3
100005824,100005824,2,220,2
100005825,100005825,5,446,4
100005826,100005826,3,116,2
100005827,100005827,2,449,4
100005828,100005828,2,220,1
100005829,100005829,2,155,3
100005830,100005830,3,477,1
100005831,100005831,4,382,4
100005832,100005832,3,350,4
100005833,100005833,4,249,4
100005834,100005834,4,326,2
100005835,100005835,1,206,2
100005836,100005836,5,518,1
100005837,100005837,1,295,3
100005838,100005838,3,261,2
100005839,100005839,2,510,4
100005840,100005840,3,206,1
100005841,100005841,1,329,3
100005842,100005842,4,275,4
100005843,100005843,5,210,2
100005844,100005844,4,527,3
100005845,100005845,1,426,3
100005846,100005846,5,175,4
100005847,100005847,4,549,3
100005848,100005848,3,533,2
100005849,100005849,5,547,4
100005850,100005850,1,425,4
100005851,100005851,4,547,3
100005852,100005852,2,149,1
100005853,100005853,1,153,4
100005854,100005854,3,536,1
100005855,100005855,2,499,2
100005856,100005856,3,498,3
100005857,100005857,2,378,2
100005858,100005858,3,152,4
100005859,100005859,4,155,2
100005860,100005860,1,499,2
100005861,100005861,2,336,4
100005862,100005862,3,375,2
100005863,100005863,4,518,2
100005864,100005864,4,443,2
100005865,100005865,2,257,1
100005866,100005866,3,276,2
100005867,100005867,4,240,2
100005868,100005868,1,468,2
100005869,100005869,4,269,2
100005870,100005870,4,377,3
100005871,100005871,4,133,1
100005872,100005872,2,306,1
100005873,100005873,5,339,2
100005874,100005874,2,378,2
100005875,100005875,5,444,4
100005876,100005876,5,499,2
100005877,100005877,3,331,1
100005878,100005878,3,163,3
100005879,100005879,3,385,4
100005880,100005880,4,177,2
100005881,100005881,5,300,2
100005882,100005882,4,344,2
100005883,100005883,2,543,3
100005884,100005884,1,177,3
100005885,100005885,5,408,4
100005886,100005886,5,495,1
100005887,100005887,5,455,4
100005888,100005888,1,212,1
100005889,100005889,3,362,2
100005890,100005890,4,229,2
100005891,100005891,3,127,4
100005892,100005892,2,262,4
100005893,100005893,4,195,2
100005894,100005894,3,269,1
100005895,100005895,5,149,3
100005896,100005896,3,241,3
100005897,100005897,5,249,1
100005898,100005898,3,160,1
100005899,100005899,4,370,2
100005900,100005900,1,469,4
100005901,100005901,5,376,2
100005902,100005902,1,434,4
100005903,100005903,2,487,2
100005904,100005904,4,135,4
100005905,100005905,5,122,4
100005906,100005906,3,395,2
100005907,100005907,1,257,4
100005908,100005908,4,314,2
100005909,100005909,5,401,4
100005910,100005910,1,249,1
100005911,100005911,3,204,1
100005912,100005912,1,106,1
100005913,100005913,4,376,3
100005914,100005914,1,143,2
100005915,100005915,5,154,1
100005916,100005916,1,499,2
100005917,100005917,1,348,3
100005918,100005918,2,308,2
100005919,100005919,2,490,1
100005920,100005920,3,316,1
100005921,100005921,1,284,4
100005922,100005922,2,283,4
100005923,100005923,3,359,3
100005924,100005924,1,249,1
100005925,100005925,3,355,1
100005926,100005926,5,477,3
100005927,100005927,3,311,2
100005928,100005928,5,344,1
100005929,100005929,5,239,1
100005930,100005930,2,308,1
100005931,100005931,4,145,3
100005932,100005932,3,482,1
100005933,100005933,1,289,4
100005934,100005934,4,288,1
100005935,100005935,1,287,4
100005936,100005936,4,160,3
100005937,100005937,3,435,4
100005938,100005938,1,177,2
100005939,100005939,4,301,4
100005940,100005940,3,270,1
100005941,100005941,4,151,2
100005942,100005942,2,472,2
100005943,100005943,4,280,4
100005944,100005944,5,216,1
100005945,100005945,2,279,3
100005946,100005946,2,447,1
100005947,100005947,5,158,4
100005948,100005948,5,273,2
100005949,100005949,4,269,3
100005950,100005950,2,507,1
100005951,100005951,1,223,4
100005952,100005952,1,361,3
100005953,100005953,3,412,3
100005954,100005954,3,362,4
100005955,100005955,2,315,2
100005956,100005956,3,114,4
100005957,100005957,2,428,3
100005958,100005958,3,284,3
100005959,100005959,2,175,1
100005960,100005960,4,463,2
100005961,100005961,2,329,4
100005962,100005962,2,202,3
100005963,100005963,4,408,2
100005964,100005964,3,212,4
100005965,100005965,5,442,1
100005966,100005966,4,479,1
100005967,100005967,2,507,1
100005968,100005968,2,386,3
100005969,100005969,5,522,1
100005970,100005970,3,185,1
100005971,100005971,2,262,4
100005972,100005972,5,474,4
100005973,100005973,1,515,4
100005974,100005974,5,541,1
100005975,100005975,3,273,4
100005976,100005976,1,206,1
100005977,100005977,1,481,3
100005978,100005978,3,477,1
100005979,100005979,3,393,1
100005980,100005980,2,279,3
100005981,100005981,1,474,4
100005982,100005982,3,389,1
100005983,100005983,1,187,1
100005984,100005984,1,153,3
100005985,100005985,3,340,4
100005986,100005986,1,335,2
100005987,100005987,2,125,1
100005988,100005988,2,428,2
100005989,100005989,1,338,3
100005990,100005990,2,289,2
100005991,100005991,4,412,3
100005992,100005992,5,267,1
100005993,100005993,4,265,4
100005994,100005994,2,289,1
100005995,100005995,1,338,3
100005996,100005996,3,259,3
100005997,100005997,3,127,1
100005998,100005998,1,379,4
100005999,100005999,2,134,2
100006000,100006000,3,480,1
100006001,100006001,2,415,2
100006002,100006002,2,457,2
100006003,100006003,1,477,1
100006004,100006004,5,142,3
100006005,100006005,3,228,1
100006006,100006006,4,284,3
100006007,100006007,5,308,1
100006008,100006008,5,450,2
100006009,100006009,3,500,3
100006010,100006010,2,538,3
100006011,100006011,2,367,2
100006012,100006012,1,292,2
100006013,100006013,3,152,2
100006014,100006014,5,524,1
100006015,100006015,5,290,4
100006016,100006016,2,360,3
100006017,100006017,3,169,3
100006018,100006018,5,161,1
100006019,100006019,5,219,1
100006020,100006020,3,326,4
100006021,100006021,2,313,3
100006022,100006022,3,542,3
100006023,100006023,1,265,4
100006024,100006024,2,162,2
100006025,100006025,5,192,3
100006026,100006026,1,222,3
100006027,100006027,2,153,4
100006028,100006028,3,158,2
100006029,100006029,4,513,3
100006030,100006030,3,242,2
100006031,100006031,3,390,4
100006032,100006032,3,108,3
100006033,100006033,5,181,1
100006034,100006034,5,480,1
100006035,100006035,2,456,4
100006036,100006036,4,441,4
100006037,100006037,2,421,2
100006038,100006038,4,410,3
100006039,100006039,5,314,3
100006040,100006040,5,452,3
100006041,100006041,5,434,3
100006042,100006042,2,454,1
100006043,100006043,4,480,1
100006044,100006044,1,489,4
100006045,100006045,3,144,4
100006046,100006046,5,364,4
100006047,100006047,2,234,3
100006048,100006048,4,467,1
100006049,100006049,5,122,1
100006050,100006050,2,354,2
100006051,100006051,3,181,2
100006052,100006052,1,148,1
100006053,100006053,3,249,1
100006054,100006054,2,182,2
100006055,100006055,1,356,1
100006056,100006056,1,501,1
100006057,100006057,2,317,1
100006058,100006058,5,270,3
100006059,100006059,2,296,3
100006060,100006060,3,244,4
100006061,100006061,3,490,3
100006062,100006062,2,207,4
100006063,100006063,4,466,1
100006064,100006064,3,160,1
100006065,100006065,3,424,2
100006066,100006066,2,526,4
100006067,100006067,4,186,3
100006068,100006068,3,213,2
100006069,100006069,2,351,1
100006070,100006070,1,374,3
100006071,100006071,1,396,3
100006072,100006072,1,263,3
100006073,100006073,4,454,4
100006074,100006074,1,201,3
100006075,100006075,2,270,1
100006076,100006076,5,194,3
100006077,100006077,1,447,1
100006078,100006078,3,327,4
100006079,100006079,3,254,4
100006080,100006080,4,119,4
100006081,100006081,4,364,3
100006082,100006082,4,297,3
100006083,100006083,4,433,3
100006084,100006084,3,273,4
100006085,100006085,4,445,4
100006086,100006086,4,171,4
100006087,100006087,4,287,2
100006088,100006088,1,514,3
100006089,100006089,4,334,4
100006090,100006090,2,192,4
100006091,100006091,3,463,1
100006092,100006092,2,515,4
100006093,100006093,1,547,3
100006094,100006094,5,405,3
100006095,100006095,4,365,3
100006096,100006096,1,107,4
100006097,100006097,5,257,1
100006098,100006098,4,353,3
100006099,100006099,1,521,3
100006100,100006100,4,380,2
100006101,100006101,1,187,1
100006102,100006102,5,275,2
100006103,100006103,4,331,4
100006104,100006104,5,375,4
100006105,100006105,4,547,2
100006106,100006106,5,123,3
100006107,100006107,1,154,2
100006108,100006108,1,412,2
100006109,100006109,3,506,1
100006110,100006110,4,251,2
100006111,100006111,4,216,3
100006112,100006112,5,252,1
100006113,100006113,5,323,2
100006114,100006114,3,144,2
100006115,100006115,2,105,1
100006116,100006116,5,399,3
100006117,100006117,3,166,1
100006118,100006118,3,485,1
100006119,100006119,1,263,2
100006120,100006120,5,199,3
100006121,100006121,2,145,4
100006122,100006122,2,303,2
100006123,100006123,1,204,1
100006124,100006124,5,112,2
100006125,100006125,4,192,2
100006126,100006126,1,435,1
100006127,100006127,2,362,2
100006128,100006128,1,253,1
100006129,100006129,1,169,4
100006130,100006130,4,392,3
100006131,100006131,4,408,3
100006132,100006132,5,323,2
100006133,100006133,5,113,3
100006134,100006134,5,383,4
100006135,100006135,2,337,1
100006136,100006136,3,387,3
100006137,100006137,1,360,3
100006138,100006138,5,228,3
100006139,100006139,5,178,3
100006140,100006140,1,525,4
100006141,100006141,5,367,1
100006142,100006142,1,324,2
100006143,100006143,1,136,4
100006144,100006144,1,515,1
100006145,100006145,3,354,1
100006146,100006146,2,111,4
100006147,100006147,1,493,3
100006148,100006148,1,296,3
100006149,100006149,4,369,4
100006150,100006150,4,272,3
100006151,100006151,2,130,2
100006152,100006152,3,116,2
100006153,100006153,5,158,4
100006154,100006154,4,542,4
100006155,100006155,2,276,2
100006156,100006156,5,351,1
100006157,100006157,2,519,4
100006158,100006158,4,344,3
100006159,100006159,4,466,2
100006160,100006160,4,174,4
100006161,100006161,2,356,2
100006162,100006162,4,268,4
100006163,100006163,2,227,1
100006164,100006164,5,466,1
100006165,100006165,2,427,2
100006166,100006166,3,490,3
100006167,100006167,5,495,4
100006168,100006168,3,415,4
100006169,100006169,4,428,1
100006170,100006170,5,518,4
100006171,100006171,1,126,1
100006172,100006172,2,424,3
100006173,100006173,3,426,4
100006174,100006174,1,439,3
100006175,100006175,2,534,1
100006176,100006176,3,119,3
100006177,100006177,1,145,2
100006178,100006178,1,162,3
100006179,100006179,5,406,4
100006180,100006180,1,472,1
100006181,100006181,1,223,2
100006182,100006182,2,368,2
100006183,100006183,3,177,1
100006184,100006184,4,126,3
100006185,100006185,5,253,2
100006186,100006186,3,229,4
100006187,100006187,1,351,2
100006188,100006188,3,529,4
100006189,100006189,4,505,3
100006190,100006190,1,189,1
100006191,100006191,3,463,3
100006192,100006192,5,467,3
100006193,100006193,1,207,1
100006194,100006194,2,115,3
100006195,100006195,1,460,3
100006196,100006196,4,398,4
100006197,100006197,5,142,4
100006198,100006198,2,297,1
100006199,100006199,3,145,3
100006200,100006200,5,319,1
100006201,100006201,1,498,3
100006202,100006202,4,429,2
100006203,100006203,5,221,3
100006204,100006204,2,264,1
100006205,100006205,4,199,4
100006206,100006206,5,306,3
100006207,100006207,2,452,3
100006208,100006208,1,109,2
100006209,100006209,1,129,2
100006210,100006210,5,105,4
100006211,100006211,2,167,4
100006212,100006212,2,356,1
100006213,100006213,3,287,1
100006214,100006214,2,438,2
100006215,100006215,4,209,1
100006216,100006216,3,212,1
100006217,100006217,5,486,1
100006218,100006218,4,337,4
100006219,100006219,2,383,1
100006220,100006220,5,454,2
100006221,100006221,4,521,4
100006222,100006222,4,379,2
100006223,100006223,5,457,2
100006224,100006224,2,446,3
100006225,100006225,5,502,1
100006226,100006226,2,366,4
100006227,100006227,2,200,4
100006228,100006228,3,499,4
100006229,100006229,2,259,1
100006230,100006230,1,263,1
100006231,100006231,5,220,3
100006232,100006232,2,456,4
100006233,100006233,2,281,4
100006234,100006234,1,452,1
100006235,100006235,5,116,1
100006236,100006236,1,102,4
100006237,100006237,5,341,2
100006238,100006238,1,132,4
100006239,100006239,5,317,4
100006240,100006240,1,296,2
100006241,100006241,1,447,2
100006242,100006242,5,164,4
100006243,100006243,5,216,3
100006244,100006244,3,121,4
100006245,100006245,1,245,1
100006246,100006246,1,160,3
100006247,100006247,1,191,3
100006248,100006248,1,318,2
100006249,100006249,3,331,4
100006250,100006250,2,497,4
100006251,100006251,3,191,2
100006252,100006252,1,294,1
100006253,100006253,1,470,2
100006254,100006254,2,353,1
100006255,100006255,3,462,4
100006256,100006256,3,285,1
100006257,100006257,4,298,3
100006258,100006258,5,445,4
100006259,100006259,3,506,3
100006260,100006260,3,324,2
100006261,100006261,3,317,2
100006262,100006262,4,107,2
100006263,100006263,1,111,1
100006264,100006264,5,469,1
100006265,100006265,2,185,3
100006266,100006266,5,338,4
100006267,100006267,4,207,2
100006268,100006268,4,365,4
100006269,100006269,3,259,3
100006270,100006270,4,218,3
100006271,100006271,3,447,3
100006272,100006272,5,364,1
100006273,100006273,4,376,3
100006274,100006274,3,107,4
100006275,100006275,2,396,4
100006276,100006276,2,184,4
100006277,100006277,2,226,3
100006278,100006278,2,245,2
100006279,100006279,3,128,1
100006280,100006280,3,197,3
100006281,100006281,5,174,1
100006282,100006282,1,427,3
100006283,100006283,3,374,1
100006284,100006284,5,392,2
100006285,100006285,1,244,2
100006286,100006286,2,187,3
100006287,100006287,3,131,2
100006288,100006288,5,396,2
100006289,100006289,3,254,4
100006290,100006290,3,472,4
100006291,100006291,4,494,1
100006292,100006292,3,268,1
100006293,100006293,2,340,1
100006294,100006294,2,416,1
100006295,100006295,4,538,2
100006296,100006296,2,259,1
100006297,100006297,5,400,1
100006298,100006298,5,545,4
100006299,100006299,5,541,1
100006300,100006300,5,256,3
100006301,100006301,1,244,4
100006302,100006302,4,333,3
100006303,100006303,4,306,2
100006304,100006304,3,184,3
100006305,100006305,2,528,3
100006306,100006306,5,489,1
100006307,100006307,4,275,3
100006308,100006308,5,138,3
100006309,100006309,3,535,1
100006310,100006310,3,238,3
100006311,100006311,1,293,1
100006312,100006312,1,185,2
100006313,100006313,1,109,1
100006314,100006314,5,478,1
100006315,100006315,4,293,2
100006316,100006316,3,202,2
100006317,100006317,4,418,1
100006318,100006318,4,311,2
100006319,100006319,5,402,3
100006320,100006320,5,189,2
100006321,100006321,2,309,2
100006322,100006322,1,352,2
100006323,100006323,3,302,1
100006324,100006324,1,126,1
100006325,100006325,4,182,4
100006326,100006326,3,162,4
100006327,100006327,5,313,3
100006328,100006328,1,251,1
100006329,100006329,2,195,1
100006330,100006330,2,392,1
100006331,100006331,5,228,4
100006332,100006332,2,408,2
100006333,100006333,2,287,1
100006334,100006334,2,383,2
100006335,100006335,4,512,4
100006336,100006336,2,175,4
100006337,100006337,3,169,2
100006338,100006338,3,434,1
100006339,100006339,3,517,1
100006340,100006340,3,267,2
100006341,100006341,5,319,4
100006342,100006342,2,295,1
100006343,100006343,4,155,1
100006344,100006344,3,289,4
100006345,100006345,4,338,4
100006346,100006346,4,242,2
100006347,100006347,3,241,2
100006348,100006348,3,278,1
100006349,100006349,5,363,1
100006350,100006350,3,321,2
100006351,100006351,2,505,4
100006352,100006352,5,257,2
100006353,100006353,4,527,1
100006354,100006354,5,427,4
100006355,100006355,4,525,1
100006356,100006356,3,462,4
100006357,100006357,2,185,1
100006358,100006358,2,440,2
100006359,100006359,1,326,3
100006360,100006360,4,453,3
100006361,100006361,4,257,3
100006362,100006362,4,436,1
100006363,100006363,2,528,3
100006364,100006364,1,193,2
100006365,100006365,2,339,4
100006366,100006366,1,517,1
100006367,100006367,5,446,4
100006368,100006368,4,216,4
100006369,100006369,2,532,3
100006370,100006370,4,400,3
100006371,100006371,5,539,2
100006372,100006372,4,388,2
100006373,100006373,3,349,4
100006374,100006374,3,462,3
100006375,100006375,2,127,3
100006376,100006376,4,277,3
100006377,100006377,5,546,2
100006378,100006378,1,309,3
100006379,100006379,1,109,2
100006380,100006380,3,367,4
100006381,100006381,2,290,4
100006382,100006382,2,495,3
100006383,100006383,4,204,2
100006384,100006384,3,190,4
100006385,100006385,2,131,2
100006386,100006386,3,278,3
100006387,100006387,3,184,1
100006388,100006388,5,284,3
100006389,100006389,2,407,1
100006390,100006390,5,143,3
100006391,100006391,1,408,4
100006392,100006392,4,457,1
100006393,100006393,3,339,2
100006394,100006394,4,105,4
100006395,100006395,1,159,4
100006396,100006396,2,387,1
100006397,100006397,5,404,1
100006398,100006398,3,248,3
100006399,100006399,3,122,3
100006400,100006400,3,486,2
100006401,100006401,3,337,3
100006402,100006402,3,149,1
100006403,100006403,3,254,4
100006404,100006404,3,316,3
100006405,100006405,1,257,3
100006406,100006406,2,455,3
100006407,100006407,4,374,4
