ReservationID,PaymentTypeID,PaymentDate,PaymentAmount
100006095,4,2/16/2023,1095
100006096,1,4/19/2023,428
100006097,4,9/19/2023,257
100006098,4,6/15/2023,1059
100006099,3,4/24/2023,1563
100006100,5,8/5/2023,760
100006101,3,11/20/2023,187
100006102,4,4/23/2023,550
100006103,2,3/17/2023,1324
100006104,2,10/30/2023,1500
100006105,3,2/27/2023,1094
100006106,3,2/8/2023,369
100006107,1,7/3/2023,308
100006108,3,8/22/2023,824
100006109,2,7/21/2023,506
100006110,2,5/23/2023,502
100006111,4,6/23/2023,648
100006112,1,3/8/2023,252
100006113,5,4/24/2023,646
100006114,1,2/28/2023,288
100006115,2,10/3/2023,105
100006116,4,6/18/2023,1197
100006117,5,8/7/2023,166
100006118,4,12/16/2023,485
100006119,4,6/8/2023,526
100006120,3,10/13/2023,597
100006121,1,5/2/2023,580
100006122,1,8/26/2023,606
100006123,5,4/29/2023,204
100006124,5,8/25/2023,224
100006125,3,8/3/2023,384
100006126,2,4/27/2023,435
100006127,4,2/14/2023,724
100006128,2,3/3/2023,253
100006129,5,10/1/2023,676
100006130,2,6/19/2023,1176
100006131,3,3/30/2023,1224
100006132,3,1/14/2023,646
100006133,2,9/6/2023,339
100006134,5,11/12/2023,1532
100006135,1,4/6/2023,337
100006136,4,4/16/2023,1161
100006137,4,11/23/2023,1080
100006138,5,6/25/2023,684
100006139,5,6/7/2023,534
100006140,1,3/31/2023,2100
100006141,1,10/28/2023,367
100006142,5,10/20/2023,648
100006143,1,12/28/2023,544
100006144,2,6/3/2023,515
100006145,1,4/7/2023,354
100006146,3,5/4/2023,444
100006147,2,12/19/2023,1479
100006148,5,8/1/2023,888
100006149,1,6/29/2023,1476
100006150,4,4/21/2023,816
100006151,5,7/17/2023,260
100006152,4,3/24/2023,232
100006153,1,8/17/2023,632
100006154,3,8/12/2023,2168
100006155,2,10/29/2023,552
100006156,3,12/11/2023,351
100006157,4,8/15/2023,2076
100006158,5,11/25/2023,1032
100006159,4,4/26/2023,932
100006160,1,3/31/2023,696
100006161,3,10/2/2023,712
100006162,5,8/17/2023,1072
100006163,5,8/8/2023,227
100006164,1,12/23/2023,466
100006165,1,8/2/2023,854
100006166,5,7/2/2023,1470
100006167,3,9/6/2023,1980
100006168,3,6/21/2023,1660
100006169,2,11/15/2023,428
100006170,2,1/24/2023,2072
100006171,5,7/5/2023,126
100006172,2,6/17/2023,1272
100006173,2,11/23/2023,1704
100006174,5,7/10/2023,1317
100006175,4,12/6/2023,534
100006176,1,4/27/2023,357
100006177,4,2/7/2023,290
100006178,4,4/21/2023,486
100006179,3,1/26/2023,1624
100006180,5,10/31/2023,472
100006181,5,5/30/2023,446
100006182,1,6/5/2023,736
100006183,3,4/28/2023,177
100006184,2,5/12/2023,378
100006185,5,12/10/2023,506
100006186,1,11/10/2023,916
100006187,5,6/9/2023,702
100006188,2,10/19/2023,2116
100006189,5,10/28/2023,1515
100006190,5,9/4/2023,189
100006191,4,5/18/2023,1389
100006192,5,8/10/2023,1401
100006193,4,3/19/2023,207
100006194,4,1/29/2023,345
100006195,3,4/18/2023,1380
100006196,4,11/20/2023,1592
100006197,3,9/3/2023,568
100006198,2,1/2/2023,297
100006199,1,1/15/2023,435
100006200,1,8/11/2023,319
100006201,4,9/2/2023,1494
100006202,5,10/22/2023,858
100006203,3,7/30/2023,663
100006204,5,12/2/2023,264
100006205,1,4/1/2023,796
100006206,5,4/6/2023,918
100006207,5,4/30/2023,1356
100006208,2,4/3/2023,218
100006209,5,1/3/2023,258
100006210,5,11/30/2023,420
100006211,3,4/9/2023,668
100006212,3,1/29/2023,356
100006213,1,3/7/2023,287
100006214,5,1/14/2023,876
100006215,5,7/19/2023,209
100006216,3,5/17/2023,212
100006217,5,12/27/2023,486
100006218,3,10/22/2023,1348
100006219,3,6/29/2023,383
100006220,2,3/22/2023,908
100006221,3,1/30/2023,2084
100006222,4,3/29/2023,758
100006223,5,8/25/2023,914
100006224,1,8/16/2023,1338
100006225,4,2/28/2023,502
100006226,5,12/31/2023,1464
100006227,5,11/1/2023,800
100006228,4,1/4/2023,1996
100006229,4,12/28/2023,259
100006230,1,7/11/2023,263
100006231,4,5/27/2023,660
100006232,5,6/19/2023,1824
100006233,2,1/7/2023,1124
100006234,1,12/5/2023,452
100006235,2,10/2/2023,116
100006236,1,11/1/2023,408
100006237,3,2/19/2023,682
100006238,1,11/5/2023,528
100006239,3,8/25/2023,1268
100006240,3,8/31/2023,592
100006241,2,9/12/2023,894
100006242,5,9/21/2023,656
100006243,5,3/23/2023,648
100006244,4,7/30/2023,484
100006245,4,12/1/2023,245
100006246,2,11/17/2023,480
100006247,4,12/17/2023,573
100006248,3,10/15/2023,636
100006249,2,2/27/2023,1324
100006250,1,8/11/2023,1988
100006251,4,8/11/2023,382
100006252,5,7/3/2023,294
100006253,2,1/16/2023,940
100006254,4,2/26/2023,353
100006255,2,6/19/2023,1848
100006256,1,2/5/2023,285
100006257,3,2/20/2023,894
100006258,3,1/22/2023,1780
100006259,5,1/25/2023,1518
100006260,2,6/18/2023,648
100006261,4,5/6/2023,634
100006262,4,10/19/2023,214
100006263,1,12/24/2023,111
100006264,2,9/10/2023,469
100006265,4,4/8/2023,555
100006266,5,2/7/2023,1352
100006267,2,11/13/2023,414
100006268,1,5/12/2023,1460
100006269,3,2/21/2023,777
100006270,2,7/4/2023,654
100006271,1,8/22/2023,1341
100006272,4,8/16/2023,364
100006273,2,4/1/2023,1128
100006274,1,1/30/2023,428
100006275,3,3/23/2023,1584
100006276,3,2/11/2023,736
100006277,4,6/28/2023,678
100006278,3,5/16/2023,490
100006279,2,3/7/2023,128
100006280,2,8/29/2023,591
100006281,1,12/24/2023,174
100006282,5,5/24/2023,1281
100006283,4,7/21/2023,374
100006284,5,3/17/2023,784
100006285,1,8/19/2023,488
100006286,4,11/12/2023,561
100006287,4,8/23/2023,262
100006288,3,1/2/2023,792
100006289,5,12/26/2023,1016
100006290,3,2/23/2023,1888
100006291,1,8/16/2023,494
100006292,3,2/19/2023,268
100006293,4,7/30/2023,340
100006294,5,4/24/2023,416
100006295,3,6/23/2023,1076
100006296,3,5/12/2023,259
100006297,5,12/29/2023,400
100006298,3,5/22/2023,2180
100006299,5,8/30/2023,541
100006300,2,9/12/2023,768
100006301,4,10/30/2023,976
100006302,4,12/25/2023,999
100006303,5,1/5/2023,612
100006304,5,3/28/2023,552
100006305,4,3/19/2023,1584
100006306,5,11/18/2023,489
100006307,3,1/25/2023,825
100006308,2,7/30/2023,414
100006309,5,12/24/2023,535
100006310,1,12/6/2023,714
100006311,4,4/29/2023,293
100006312,4,9/10/2023,370
100006313,5,6/14/2023,109
100006314,3,8/5/2023,478
100006315,2,5/28/2023,586
100006316,2,2/27/2023,404
100006317,3,10/8/2023,418
100006318,5,11/14/2023,622
100006319,3,12/21/2023,1206
100006320,4,11/7/2023,378
100006321,1,7/25/2023,618
100006322,3,12/22/2023,704
100006323,1,11/8/2023,302
100006324,1,11/3/2023,126
100006325,4,6/25/2023,728
100006326,5,8/4/2023,648
100006327,5,9/19/2023,939
100006328,5,7/27/2023,251
100006329,4,1/28/2023,195
100006330,5,4/15/2023,392
100006331,3,1/10/2023,912
100006332,5,7/22/2023,816
100006333,4,6/5/2023,287
100006334,5,12/5/2023,766
100006335,1,2/20/2023,2048
100006336,4,2/18/2023,700
100006337,5,10/3/2023,338
100006338,2,10/17/2023,434
100006339,3,12/6/2023,517
100006340,5,9/11/2023,534
100006341,2,10/10/2023,1276
100006342,2,7/3/2023,295
100006343,5,8/19/2023,155
100006344,3,4/26/2023,1156
100006345,1,5/15/2023,1352
100006346,1,11/17/2023,484
100006347,3,2/25/2023,482
100006348,4,1/26/2023,278
100006349,3,5/25/2023,363
100006350,5,11/1/2023,642
100006351,5,6/16/2023,2020
100006352,1,12/1/2023,514
100006353,1,1/17/2023,527
100006354,4,10/29/2023,1708
100006355,1,1/6/2023,525
100006356,1,10/4/2023,1848
100006357,5,8/13/2023,185
100006358,2,6/27/2023,880
100006359,2,3/25/2023,978
100006360,2,8/6/2023,1359
100006361,3,12/24/2023,771
100006362,3,3/4/2023,436
100006363,1,4/14/2023,1584
100006364,5,7/3/2023,386
100006365,2,10/3/2023,1356
100006366,1,8/30/2023,517
100006367,4,11/12/2023,1784
100006368,3,11/13/2023,864
100006369,3,9/7/2023,1596
100006370,1,11/22/2023,1200
100006371,1,11/9/2023,1078
100006372,3,12/13/2023,776
100006373,4,6/10/2023,1396
100006374,3,9/1/2023,1386
100006375,4,12/24/2023,381
100006376,2,3/11/2023,831
100006377,1,11/3/2023,1092
100006378,2,2/16/2023,927
100006379,2,5/8/2023,218
100006380,5,3/9/2023,1468
100006381,4,11/7/2023,1160
100006382,5,3/31/2023,1485
100006383,4,8/20/2023,408
100006384,5,1/21/2023,760
100006385,3,8/4/2023,262
100006386,5,11/1/2023,834
100006387,5,10/1/2023,184
100006388,2,1/13/2023,852
100006389,4,11/8/2023,407
100006390,2,2/12/2023,429
100006391,5,11/15/2023,1632
100006392,2,10/1/2023,457
100006393,5,8/14/2023,678
100006394,2,10/5/2023,420
100006395,2,8/29/2023,636
100006396,4,6/15/2023,387
100006397,1,8/27/2023,404
100006398,4,11/1/2023,744
100006399,5,10/6/2023,366
100006400,1,8/25/2023,972
100006401,5,7/10/2023,1011
100006402,2,6/8/2023,149
100006403,5,2/20/2023,1016
100006404,4,9/21/2023,948
100006405,2,12/25/2023,771
100006406,3,8/13/2023,1365
100006407,2,3/25/2023,1496
100006408,4,12/19/2023,422
100006409,1,1/29/2023,696
100006410,3,6/28/2023,615
100006411,5,11/3/2023,1048
100006412,1,8/4/2023,444
100006413,5,1/31/2023,940
100006414,5,7/1/2023,702
100006415,5,1/31/2023,1200
100006416,2,6/19/2023,1572
100006417,2,5/30/2023,1664
100006418,2,5/24/2023,214
100006419,5,5/6/2023,1050
100006420,1,9/1/2023,1948
100006421,1,3/1/2023,844
100006422,1,9/21/2023,1497
100006423,3,3/25/2023,1872
100006424,1,5/21/2023,1080
100006425,3,5/23/2023,1620
100006426,4,10/21/2023,225
100006427,4,5/17/2023,537
100006428,3,8/30/2023,1312
100006429,4,12/17/2023,1028
100006430,5,6/8/2023,996
100006431,1,6/9/2023,920
100006432,3,4/21/2023,447
100006433,2,1/29/2023,664
100006434,5,1/24/2023,362
100006435,3,7/23/2023,471
100006436,3,11/15/2023,591
100006437,1,6/8/2023,394
100006438,3,8/25/2023,226
100006439,4,12/31/2023,170
100006440,3,8/29/2023,520
100006441,2,12/11/2023,708
100006442,5,3/9/2023,912
100006443,2,12/18/2023,1086
100006444,1,12/4/2023,394
100006445,4,12/24/2023,1028
100006446,4,9/10/2023,2200
100006447,2,1/27/2023,1024
100006448,5,1/12/2023,316
100006449,2,1/5/2023,341
100006450,3,3/31/2023,371
100006451,4,3/28/2023,1340
100006452,3,1/28/2023,365
100006453,1,9/4/2023,2104
100006454,4,8/13/2023,1704
100006455,3,5/22/2023,1242
100006456,4,4/5/2023,640
100006457,3,6/26/2023,345
100006458,4,6/6/2023,916
100006459,4,9/21/2023,1068
100006460,5,9/6/2023,2064
100006461,2,4/5/2023,1533
100006462,4,5/20/2023,603
100006463,5,12/3/2023,1578
100006464,3,1/16/2023,1134
100006465,4,5/28/2023,270
100006466,5,12/11/2023,2008
100006467,3,10/7/2023,708
100006468,3,5/3/2023,690
100006469,2,9/8/2023,510
100006470,1,2/9/2023,363
100006471,5,11/10/2023,387
100006472,3,2/11/2023,247
100006473,5,3/29/2023,478
100006474,2,4/17/2023,1792
100006475,1,3/26/2023,514
100006476,2,12/19/2023,704
100006477,5,11/2/2023,2180
100006478,5,8/5/2023,1140
100006479,1,2/6/2023,407
100006480,3,10/11/2023,369
100006481,2,12/21/2023,882
100006482,2,3/11/2023,490
100006483,5,12/6/2023,564
100006484,1,8/16/2023,759
100006485,3,2/1/2023,992
100006486,4,3/5/2023,974
100006487,2,8/26/2023,1452
100006488,1,11/22/2023,1072
100006489,2,5/13/2023,1020
100006490,3,3/24/2023,540
100006491,2,6/8/2023,473
100006492,3,11/26/2023,256
100006493,5,9/20/2023,454
100006494,1,11/13/2023,257
100006495,2,4/22/2023,1062
100006496,2,12/18/2023,366
100006497,1,2/18/2023,1256
100006498,3,10/10/2023,268
100006499,1,6/5/2023,137
100006500,5,3/16/2023,582
100006501,1,12/11/2023,284
100006502,4,3/22/2023,462
100006503,4,2/22/2023,700
100006504,3,3/5/2023,1305
100006505,4,8/7/2023,377
100006506,1,5/15/2023,193
100006507,2,5/29/2023,844
100006508,5,8/19/2023,1240
100006509,1,10/18/2023,1252
100006510,5,7/7/2023,975
100006511,2,9/24/2023,451
100006512,2,5/24/2023,166
100006513,3,9/29/2023,364
100006514,1,5/4/2023,531
100006515,3,2/22/2023,1176
100006516,1,1/20/2023,428
100006517,1,6/10/2023,406
100006518,2,9/14/2023,1688
100006519,2,1/26/2023,543
100006520,2,10/2/2023,420
100006521,1,5/22/2023,365
100006522,5,3/25/2023,1976
100006523,3,11/21/2023,670
100006524,3,12/28/2023,908
100006525,3,5/9/2023,752
100006526,4,9/30/2023,332
100006527,5,10/30/2023,958
100006528,5,5/21/2023,2148
100006529,3,8/29/2023,330
100006530,3,5/24/2023,278
100006531,1,2/26/2023,880
100006532,3,11/29/2023,1076
100006533,3,4/19/2023,402
100006534,5,5/1/2023,1030
100006535,2,12/27/2023,382
100006536,4,12/28/2023,151
100006537,4,4/15/2023,302
100006538,3,5/31/2023,724
100006539,1,11/9/2023,470
100006540,5,3/14/2023,1587
100006541,3,2/22/2023,318
100006542,5,2/17/2023,1006
100006543,1,12/20/2023,620
100006544,5,11/14/2023,338
100006545,5,3/8/2023,846
100006546,2,1/11/2023,426
100006547,1,12/19/2023,674
100006548,3,3/22/2023,508
100006549,3,7/23/2023,441
100006550,2,1/9/2023,520
100006551,3,12/17/2023,2180
100006552,2,11/2/2023,226
100006553,1,12/12/2023,746
100006554,1,5/24/2023,570
100006555,3,11/15/2023,628
100006556,4,10/15/2023,465
100006557,4,8/25/2023,288
100006558,4,4/16/2023,544
100006559,2,10/14/2023,718
100006560,5,5/1/2023,920
100006561,4,9/13/2023,411
100006562,5,10/31/2023,402
100006563,5,10/26/2023,1251
100006564,3,11/12/2023,322
100006565,4,11/12/2023,1365
100006566,4,11/24/2023,173
100006567,5,6/17/2023,690
100006568,2,10/7/2023,1716
100006569,5,1/19/2023,1332
100006570,1,1/21/2023,1245
100006571,2,5/11/2023,548
100006572,3,1/31/2023,572
100006573,4,9/18/2023,482
100006574,1,4/27/2023,558
100006575,3,3/28/2023,409
100006576,4,6/10/2023,1125
100006577,5,6/24/2023,239
100006578,4,8/6/2023,852
100006579,5,3/1/2023,1376
100006580,1,12/25/2023,1636
100006581,3,1/4/2024,807
100006582,5,5/20/2023,1008
100006583,5,1/14/2023,361
100006584,5,4/2/2023,1104
100006585,3,11/10/2023,696
100006586,5,4/3/2023,1976
100006587,4,7/21/2023,450
100006588,5,7/12/2023,1652
100006589,2,4/23/2023,1575
100006590,3,6/3/2023,1984
100006591,4,11/24/2023,888
100006592,3,3/9/2023,134
100006593,1,9/22/2023,310
100006594,3,5/27/2023,1152
100006595,2,6/23/2023,459
100006596,4,8/14/2023,441
100006597,1,3/25/2023,218
100006598,3,12/29/2023,700
100006599,5,11/22/2023,982
100006600,3,4/24/2023,1276
100006601,2,1/13/2023,367
100006602,5,1/10/2023,866
100006603,2,3/17/2023,204
100006604,3,5/26/2023,892
100006605,4,3/19/2023,952
100006606,3,9/20/2023,1155
100006607,2,10/6/2023,164
100006608,5,7/12/2023,909
100006609,4,3/11/2023,1194
100006610,1,4/26/2023,494
100006611,5,6/7/2023,1904
100006612,2,6/11/2023,250
100006613,4,10/16/2023,1308
100006614,1,10/24/2023,495
100006615,1,7/13/2023,816
100006616,1,8/18/2023,891
100006617,4,11/16/2023,417
100006618,2,11/22/2023,1928
100006619,1,5/13/2023,209
100006620,4,7/26/2023,333
100006621,4,7/30/2023,1848
100006622,4,5/7/2023,1098
100006623,4,9/7/2023,286
100006624,4,10/27/2023,1968
100006625,5,10/26/2023,1086
100006626,2,11/25/2023,963
100006627,5,6/14/2023,1664
100006628,2,5/6/2023,466
100006629,5,9/2/2023,248
100006630,3,6/20/2023,678
100006631,2,7/18/2023,1173
100006632,1,9/13/2023,882
100006633,3,12/9/2023,238
100006634,2,9/13/2023,495
100006635,1,5/23/2023,1110
100006636,4,7/23/2023,132
100006637,5,3/17/2023,157
100006638,5,1/11/2023,118
100006639,3,4/11/2023,225
100006640,5,11/12/2023,608
100006641,4,10/29/2023,491
100006642,4,7/18/2023,146
100006643,5,9/22/2023,1581
100006644,3,5/14/2023,543
100006645,4,6/1/2023,1768
100006646,1,2/11/2023,435
100006647,3,2/9/2023,747
100006648,1,7/21/2023,960
100006649,5,5/10/2023,504
100006650,5,9/15/2023,722
100006651,4,6/3/2023,498
100006652,4,5/17/2023,1940
100006653,2,8/28/2023,515
100006654,4,4/17/2023,560
100006655,2,6/29/2023,1266
100006656,4,5/21/2023,122
100006657,5,9/20/2023,651
100006658,3,3/10/2023,417
100006659,1,11/17/2023,674
100006660,3,12/5/2023,290
100006661,2,3/3/2023,1029
100006662,2,4/27/2023,639
100006663,4,9/17/2023,395
100006664,1,7/31/2023,230
100006665,5,9/21/2023,148
100006666,5,3/29/2023,1647
100006667,3,6/16/2023,1542
100006668,5,2/23/2023,996
100006669,5,2/24/2023,1602
100006670,3,1/2/2024,796
100006671,5,7/18/2023,314
100006672,1,3/9/2023,1336
100006673,4,6/28/2023,1360
100006674,5,1/14/2023,600
100006675,3,4/10/2023,336
100006676,5,9/28/2023,1113
100006677,1,6/28/2023,354
100006678,2,7/7/2023,338
100006679,5,5/14/2023,405
100006680,3,3/23/2023,812
100006681,1,8/22/2023,594
100006682,2,2/22/2023,448
100006683,3,10/30/2023,580
100006684,2,9/8/2023,1284
100006685,3,8/23/2023,642
100006686,5,9/30/2023,1404
100006687,4,1/7/2023,776
100006688,1,12/9/2023,260
100006689,4,9/21/2023,1252
100006690,5,9/9/2023,900
100006691,2,4/27/2023,856
100006692,3,4/25/2023,516
100006693,3,12/30/2023,828
100006694,1,1/2/2023,438
100006695,3,3/24/2023,1545
100006696,1,3/21/2023,1956
100006697,5,8/31/2023,1512
100006698,2,5/24/2023,346
100006699,3,5/10/2023,1684
100006700,5,10/30/2023,266
100006701,4,1/21/2023,1128
100006702,2,1/5/2023,1984
100006703,5,6/22/2023,203
100006704,1,2/22/2023,1684
100006705,1,7/5/2023,320
100006706,2,7/25/2023,1360
100006707,2,2/27/2023,880
100006708,3,2/10/2023,1308
100006709,2,3/14/2023,740
100006710,3,9/21/2023,1104
100006711,1,3/7/2023,628
100006712,4,11/2/2023,651
100006713,4,12/26/2023,1732
100006714,3,11/14/2023,187
100006715,5,3/13/2023,1072
100006716,4,7/19/2023,1704
100006717,4,9/21/2023,432
100006718,1,1/5/2024,398
100006719,2,6/27/2023,130
100006720,2,9/21/2023,123
100006721,1,2/27/2023,274
100006722,1,10/18/2023,486
100006723,2,10/20/2023,1455
100006724,2,10/23/2023,1095
100006725,3,6/1/2023,1131
100006726,3,12/27/2023,1116
100006727,1,4/23/2023,804
100006728,1,10/2/2023,289
100006729,2,1/30/2023,327
100006730,1,5/2/2023,1203
100006731,1,5/28/2023,1352
100006732,3,12/5/2023,376
100006733,4,9/4/2023,331
100006734,1,2/15/2023,814
100006735,2,5/15/2023,1100
100006736,2,9/16/2023,169
100006737,1,11/10/2023,539
100006738,4,6/16/2023,319
100006739,4,1/22/2023,1299
100006740,3,12/5/2023,486
100006741,3,4/29/2023,566
100006742,2,8/1/2023,951
100006743,5,11/3/2023,759
100006744,3,12/16/2023,698
100006745,1,5/6/2023,1071
100006746,5,4/25/2023,538
100006747,5,2/23/2023,501
100006748,2,3/13/2023,223
100006749,3,3/1/2023,1254
100006750,3,4/3/2023,254
100006751,2,11/9/2023,462
100006752,3,10/21/2023,994
100006753,4,5/30/2023,516
100006754,3,4/20/2023,828
100006755,1,1/30/2023,530
100006756,3,2/23/2023,1812
100006757,1,6/23/2023,2168
100006758,4,11/5/2023,406
100006759,4,10/12/2023,726
100006760,3,7/15/2023,868
100006761,2,7/30/2023,361
100006762,2,6/30/2023,720
100006763,5,4/1/2023,203
100006764,1,6/16/2023,759
100006765,4,2/14/2023,1980
100006766,1,4/21/2023,204
100006767,2,6/14/2023,484
100006768,1,3/26/2023,1952
100006769,2,7/4/2023,612
100006770,2,9/28/2023,1023
100006771,3,1/24/2023,1251
100006772,5,5/3/2023,1096
100006773,1,9/3/2023,1268
100006774,4,8/16/2023,438
100006775,3,1/1/2024,395
100006776,4,9/22/2023,2108
100006777,5,1/16/2023,1752
100006778,4,3/11/2023,235
100006779,3,4/24/2023,492
100006780,3,2/5/2023,1036
100006781,2,1/25/2023,1040
100006782,4,3/5/2023,1472
100006783,1,7/25/2023,740
100006784,5,4/17/2023,576
100006785,3,9/9/2023,956
100006786,3,5/14/2023,2180
100006787,3,7/20/2023,672
100006788,4,10/4/2023,547
100006789,2,10/28/2023,322
100006790,4,3/5/2023,640
100006791,5,12/10/2023,1596
100006792,3,4/15/2023,306
100006793,1,8/31/2023,1058
100006794,5,4/21/2023,1488
100006795,1,5/12/2023,978
100006796,4,6/3/2023,1203
100006797,3,2/28/2023,1230
100006798,3,7/14/2023,672
100006799,4,11/10/2023,772
100006800,5,5/3/2023,738
100006801,4,7/23/2023,627
100006802,3,3/13/2023,522
100006803,5,4/27/2023,1017
100006804,1,10/6/2023,456
100006805,2,12/9/2023,1332
100006806,5,9/11/2023,384
100006807,3,4/30/2023,970
100006808,4,4/11/2023,1672
100006809,3,6/23/2023,1458
100006810,1,1/4/2023,999
100006811,4,7/12/2023,768
100006812,4,11/13/2023,170
100006813,1,3/17/2023,1792
100006814,3,4/14/2023,1143
100006815,3,2/5/2023,435
100006816,2,2/22/2023,380
100006817,2,12/8/2023,215
100006818,4,5/4/2023,1046
100006819,3,4/18/2023,410
100006820,2,7/19/2023,1400
100006821,3,3/27/2023,1116
100006822,5,12/15/2023,1152
100006823,2,9/5/2023,288
100006824,2,9/9/2023,870
100006825,4,2/24/2023,820
100006826,5,7/29/2023,1443
100006827,5,7/7/2023,1688
100006828,4,7/22/2023,870
100006829,1,1/13/2023,439
100006830,1,12/30/2023,2168
100006831,1,4/10/2023,1632
100006832,5,1/22/2023,477
100006833,4,12/11/2023,842
100006834,5,1/14/2023,332
100006835,5,11/10/2023,1044
100006836,5,5/14/2023,336
100006837,5,8/31/2023,338
100006838,1,9/16/2023,782
100006839,1,10/1/2023,704
100006840,4,10/8/2023,1332
100006841,2,5/26/2023,382
100006842,1,9/8/2023,1552
100006843,4,5/31/2023,975
100006844,1,11/14/2023,216
100006845,4,12/17/2023,416
100006846,5,6/12/2023,1161
100006847,2,6/4/2023,1132
100006848,5,8/15/2023,169
100006849,1,7/30/2023,766
100006850,1,1/23/2023,492
100006851,3,6/4/2023,636
100006852,4,4/4/2023,428
100006853,3,3/27/2023,624
100006854,5,9/19/2023,352
100006855,4,6/27/2023,934
100006856,1,3/20/2023,1311
100006857,3,2/21/2023,303
100006858,5,12/31/2023,309
100006859,3,7/18/2023,295
100006860,4,11/20/2023,556
100006861,2,7/24/2023,1032
100006862,4,9/26/2023,1404
100006863,1,1/26/2023,807
100006864,5,5/2/2023,1900
100006865,3,10/4/2023,912
100006866,5,4/30/2023,194
100006867,5,1/17/2023,1684
100006868,5,4/15/2023,434
100006869,2,11/4/2023,596
100006870,5,10/13/2023,1359
100006871,2,5/14/2023,1656
100006872,1,1/14/2023,1672
100006873,2,7/13/2023,632
100006874,1,7/24/2023,1024
100006875,5,5/18/2023,794
100006876,1,12/12/2023,790
100006877,4,9/14/2023,1348
100006878,5,1/31/2023,273
100006879,5,9/23/2023,688
100006880,2,3/12/2023,598
100006881,2,1/17/2023,734
100006882,4,6/5/2023,1044
100006883,1,5/18/2023,2064
100006884,1,2/26/2023,272
100006885,3,7/6/2023,318
100006886,2,10/30/2023,1155
100006887,1,5/9/2023,872
100006888,1,6/22/2023,1545
100006889,1,4/7/2023,596
100006890,1,1/15/2023,549
100006891,2,2/5/2023,790
100006892,2,4/19/2023,868
100006893,1,1/17/2023,648
100006894,5,6/19/2023,864
100006895,1,1/28/2023,414
